degradation,level,id_code,raw_psnr,raw_ssim,clahe_psnr,clahe_ssim,genai_psnr,genai_ssim,cold_diff_psnr,cold_diff_ssim,swinir_gan_psnr,swinir_gan_ssim,ddpm_psnr,ddpm_ssim,ddpm_path_psnr,ddpm_path_ssim
blur,low,cadde4030858,29.872756965701175,0.82904434,21.464847842643255,0.62470055,32.51805027404623,0.8351032,32.53391230469458,0.8230934,29.73789747104216,0.81275934,8.957254711346065,0.024111567,31.538231035545422,0.8343625
blur,low,57469423a012,32.586587561452504,0.89496666,20.796712548563757,0.60973316,33.84960818003472,0.84537596,34.47429427590995,0.8647917,26.007861473914375,0.8312876,8.07732501283581,0.019796941,33.71137143352846,0.86019415
blur,low,87774aafe068,32.56358800877833,0.892595,20.574268124712507,0.6214304,34.103923876039666,0.85323066,34.710154254007016,0.87092465,32.20471225432729,0.8639428,8.42686024720623,0.022567466,33.86704873607367,0.86553913
blur,low,40140a925c43,29.32835964753044,0.8606525,21.224943883597376,0.57937944,32.71325219990709,0.7768893,31.71206114540546,0.8210147,28.73545060059714,0.82421046,8.25095939020078,0.022247707,31.238604170496593,0.81949717
blur,low,650fbed3fdca,30.895171622511,0.9069984,22.230118662310193,0.66057974,35.149588587822066,0.87353665,34.528658609456116,0.8980853,30.668076128820495,0.87746304,8.642532889793172,0.02303031,33.32993074306319,0.87267405
blur,low,2cceb07ff706,31.778162803601084,0.8914644,21.91931670572789,0.6222472,34.74885188741194,0.87413234,34.15369681838656,0.8734722,31.654572857826466,0.8766189,8.448364006140507,0.02207905,33.87313094140846,0.87842107
blur,low,7347f5133a6a,30.270514805247927,0.89237356,22.071353379384867,0.621462,33.95700246105075,0.8374195,32.7390765632452,0.85942554,29.82348538280472,0.86325616,8.350892030894759,0.021826193,32.38961964416601,0.8626592
blur,low,ab686895533e,28.816932784545784,0.7979161,21.243046256198397,0.60108334,31.391175605910867,0.8077964,31.260222673448027,0.79462,28.367551807547247,0.77497727,9.018634430887603,0.027011385,30.372447484237334,0.8031747
blur,low,3f73c91b7e32,32.38051275667535,0.9170642,20.389732989015453,0.63882345,35.56506706957907,0.8800352,35.51474672944042,0.89889127,32.243150975468204,0.8940204,8.388022188435896,0.02105119,34.618308450327795,0.89493114
blur,low,cd1c98ec48b1,31.0672046597687,0.8755894,20.06129163193664,0.4958415,33.31981180184052,0.8267749,33.626441198474765,0.8377846,30.938281375145216,0.848844,8.181546528544914,0.021869933,32.87977571597631,0.8529677
blur,low,cd563556cb57,34.33746106395786,0.90787864,20.003895260352813,0.57864755,35.350339515595564,0.91301274,34.82509620340153,0.89791065,31.005880274155487,0.87728006,7.653162346113891,0.017447399,34.36018940207694,0.9013489
blur,low,1da25637859b,30.935865222894535,0.86696714,21.172872992056135,0.5946695,33.290065061917375,0.852263,33.25119928653354,0.8519311,30.690510965083018,0.83632356,8.366998051890041,0.020239348,32.57236227007602,0.8526082
blur,low,62318d514160,32.15710789505196,0.9010608,19.566980762121972,0.5973129,34.73137811596483,0.86545044,34.63971319607876,0.87502795,31.75946369201968,0.87311214,8.366077576726042,0.021275414,33.63893396250218,0.8738912
blur,low,555d0bef3c5b,30.940769727010363,0.8617592,21.27176652365542,0.6608348,33.66985088272241,0.8616248,33.15983809897097,0.84483176,30.90396515450791,0.8446448,9.665267187844934,0.028040722,32.85937767847388,0.8556487
blur,low,1b398c0494d1,31.32280121415282,0.8702267,20.237103562820874,0.50404227,33.36898153484946,0.8301094,33.87152273377579,0.83068943,31.098674574354803,0.8373273,8.050950495965592,0.021286292,32.725864194082085,0.846797
blur,low,22325552a4e3,32.02460572365142,0.8992117,21.449139679076236,0.627953,34.36930939338253,0.8510027,34.481774049195224,0.8725691,31.589410943647657,0.8725706,8.184743242089903,0.01973126,33.46128084891882,0.870917
blur,low,a3802934bad7,36.46262573604175,0.90665627,22.099287360997923,0.7365566,36.06769526526769,0.8905866,36.001300961874975,0.8810099,35.21083871282124,0.8870527,9.213503052038927,0.025184872,35.824100651925896,0.8878906
blur,low,a4d4b69f7404,33.74203303512466,0.90369385,19.93351747161668,0.669321,36.07215317794307,0.88612944,35.58262970674745,0.8861534,33.297251125765314,0.87973976,8.690563848025711,0.023417851,35.14940904153404,0.88815707
blur,low,3730c322d35b,30.014903756536327,0.8486097,20.999068396593238,0.5826326,32.598477408720086,0.83876544,32.465691105907815,0.8274161,29.83056457012131,0.8288571,8.532386031232555,0.023774587,31.930841856898557,0.8404105
blur,low,ab7991df166b,37.202007462183595,0.9371807,20.187636293381253,0.60492903,38.301117248455164,0.93579054,37.83111811470634,0.9270775,22.698809927562568,0.8286474,7.718163291526805,0.017860146,37.7859970647144,0.9336119
blur,mid,9b70f84400af,27.933049646116892,0.81219274,18.230374490277093,0.55147904,29.627456961764643,0.8394964,31.728432570459137,0.86428076,27.70654830546578,0.81039506,8.086512052342968,0.019795785,29.42177719444942,0.84799576
blur,mid,3f3de2a6b0f5,30.937217535222743,0.82727313,20.042768549079696,0.697753,31.971958914813676,0.8354928,33.32247410596028,0.8383766,30.674766420211416,0.8195429,9.406604774620002,0.025813662,31.46281069162091,0.83554554
blur,mid,bcd503c726ba,25.162533854482547,0.76159,18.582317809651173,0.51776373,26.968979742472662,0.7064462,32.04920434500193,0.80966026,25.0120050697635,0.74439603,8.38398760963005,0.02129285,28.658229349365385,0.77700895
blur,mid,96ea316ed0ab,29.21511526303092,0.8196266,19.45724865213753,0.3249832,29.74407327825304,0.8278501,34.420167053000895,0.87616616,29.037386074783633,0.81821203,6.964876133867799,0.0127730435,31.918965764691663,0.8669257
blur,mid,b2748ac28fc1,27.23710523506607,0.7507696,19.39698012692205,0.5561395,28.842933882878672,0.773235,33.00999708030183,0.8213823,27.128860274325334,0.7341097,8.83397449650543,0.023401802,30.554484722373452,0.7918418
blur,mid,a70d0f12a641,26.09991081797879,0.702493,18.092063248858533,0.5129234,27.749739394785987,0.7369714,31.30892230879163,0.76051813,26.095304855917732,0.70315933,8.915534795861621,0.02590925,29.509533440615762,0.7482502
blur,mid,750e0168399d,27.09636716519362,0.771374,20.328997338408513,0.37374946,28.512059827703577,0.81731796,34.392563118262,0.8860317,27.067531280208396,0.7779133,7.446214104221238,0.015535784,30.64654674537399,0.85185105
blur,mid,4276b82e4489,27.81881828757343,0.8164456,19.617520154790604,0.32481697,28.732419753389216,0.8281372,34.08458621556943,0.881689,27.691757632918673,0.81847924,6.985823878583586,0.012470332,31.148885374494878,0.8685041
blur,mid,e4b0df29b96f,26.8108632007819,0.8018737,18.792350643102974,0.57582754,28.48639602465032,0.82423955,33.7208865814674,0.84796745,26.933729737283706,0.8029426,8.855194384630824,0.024611235,31.391275097118513,0.8421161
blur,mid,d6f6bdfd8011,26.669755912551217,0.7792161,18.718862902977165,0.5857308,28.678750830496732,0.80870795,33.096570432302094,0.8271579,26.729286296711294,0.7789004,9.225843128275876,0.026034221,30.808707377992025,0.8196583
blur,mid,881ec6186e68,25.334799239585024,0.7318125,18.00314198562453,0.44724616,26.851170845149483,0.7494579,30.707280808086747,0.7788469,25.29709890325769,0.7250347,8.325697602553966,0.022198439,28.307401898312683,0.76036185
blur,mid,3f6bccf21ce8,25.787422090150006,0.7431531,18.362474219848707,0.47102627,27.15778112324078,0.73852855,31.70275579680883,0.7748749,25.72979239583934,0.7325883,7.935730809991944,0.02167996,29.132476730798743,0.76948017
blur,mid,842d697884f6,26.976688763769836,0.7872899,18.041953204880464,0.44042346,28.319387264648697,0.78073925,32.96654166914257,0.80436426,26.967032461397366,0.76758295,7.984718945801292,0.019068917,30.420666436479337,0.80257887
blur,mid,d271d3a2b552,25.297524342619546,0.74193376,19.168787748243936,0.517318,27.259534502410673,0.70642966,31.30800429389663,0.7927014,25.21735974588075,0.7251807,8.386044650319489,0.02133072,28.773660512901582,0.761642
blur,mid,bb783d8e496f,25.477523982140717,0.80478835,20.053760654123103,0.6728434,27.996979361479042,0.8325429,32.58453547847846,0.8805397,25.426843895937917,0.79790276,9.853964402511824,0.029792229,29.406372720805003,0.84277487
blur,mid,3ddb86eb530e,32.212515520789395,0.8514075,19.770365827275413,0.7259846,33.016634872853444,0.8568533,35.0863762272181,0.8666149,31.951848795631683,0.84443134,9.187952421620064,0.025859931,32.70989823999374,0.86184305
blur,mid,e2856afe62c5,26.136139710991696,0.82889414,19.200119391258752,0.5211895,28.694851236011793,0.79295546,34.26036426913133,0.855179,26.062598577790126,0.8131848,8.151994249463751,0.021859668,30.810698983433895,0.83949965
blur,mid,77a9538b8362,28.179651470731613,0.84646827,19.241063315499517,0.6412011,29.13715095241027,0.84452534,34.43171298111993,0.8857627,28.077074403301285,0.8364417,8.46930676141685,0.021416202,31.224384947282434,0.8639265
blur,mid,3ccf96c1dd6d,26.807773260897196,0.8016886,19.61895793196455,0.59347105,28.510380151269707,0.8086834,33.71674297345499,0.85780996,26.738429516140236,0.78854895,8.50072844290292,0.021752685,30.866844698754118,0.8293484
blur,mid,6363b360aefb,27.059835783762342,0.8121867,19.615558810052885,0.6016562,28.581199528208604,0.81854934,34.063738814978926,0.8704365,26.977038717266804,0.79936,8.523981547139673,0.021246977,30.867810633181264,0.84074974
blur,mid,1d74c4713e21,27.699568936847733,0.8007795,19.68230262697707,0.3416349,29.278528693703848,0.84262127,34.589030788388,0.8960753,27.58807998293289,0.80660677,7.074768113832267,0.012379318,30.773139478980514,0.869576
blur,mid,70ed3ec68b94,26.315544083032798,0.8048313,19.25852070986204,0.6070862,27.783409350119687,0.7944999,33.636715748680686,0.8607394,26.28390979484539,0.7976467,8.80034859623755,0.021940896,30.27964111829722,0.83274287
blur,mid,28f98cfe3858,27.010809184190265,0.7993019,19.254047413743184,0.6034806,28.74964271355397,0.83320457,34.666936782020045,0.8913452,26.876854920326537,0.79007596,9.27339494185937,0.025288312,31.21706654195738,0.85693383
blur,mid,7831ce1d895e,23.86591560845659,0.72307223,19.169681364874954,0.55717814,26.74464161925571,0.7857127,30.432492409584015,0.8180283,23.805814864129044,0.71995467,9.032218334391493,0.026200758,27.072484284177094,0.77890205
blur,mid,4dd14c380696,28.701998356827907,0.825695,19.40335539163106,0.3206924,30.04232417111654,0.84372073,35.96522995531061,0.8960188,28.643723345772116,0.8306977,6.950320188191032,0.011891915,32.631697537249146,0.88806206
blur,mid,58af2c054ced,26.156412756586384,0.7614897,18.434326041971005,0.49990496,27.349438293771446,0.7699139,32.10702444188141,0.7980663,26.154242756319675,0.7562764,8.37987928237704,0.022964926,29.74488081272745,0.78702354
blur,mid,3c326543fff6,25.304544168038277,0.7863824,21.252761415938334,0.40241393,27.733463974467444,0.8506527,34.29105791990161,0.8977263,25.323958221331836,0.7949596,7.47365058529091,0.015806401,29.48363058740722,0.85700846
blur,mid,803120c5d287,26.085981717705362,0.76277596,18.815090175847892,0.5893999,27.90977391941404,0.8092933,33.43509522539537,0.87193006,25.94351602882981,0.7496813,9.706019029211125,0.026829505,29.711172286560963,0.83007383
blur,mid,e01b7bac822b,29.570492338386,0.8177393,17.938297807918108,0.42847863,29.935580634844587,0.81177235,34.182541325967215,0.8387595,29.424223263676396,0.8003657,7.6396494748360455,0.017147925,31.844773821263136,0.8292887
blur,mid,3710ff45299c,26.39023835277074,0.75573444,18.43396555419915,0.47487986,27.6809783840961,0.7726427,32.22855486161615,0.80459017,26.432007869720238,0.7505186,8.379242712721151,0.021281302,29.780725538125328,0.7880762
blur,mid,ab88081e5654,31.410872012218668,0.84889966,18.946417718865778,0.27902326,31.71928980354794,0.822351,36.13357202219673,0.85731417,31.140989307252845,0.8405418,6.722713570703642,0.010958821,34.21065531359048,0.87222224
blur,mid,b665041e1633,35.93367486259582,0.9442718,22.464951633855648,0.7937543,36.22235190984471,0.943322,38.52709993366231,0.94451326,23.989755001894473,0.8358152,7.555520779944298,0.016502406,35.86264419995116,0.92922956
blur,mid,63e041a757eb,29.1795244299795,0.8012164,19.59782502515031,0.6991609,30.71145852402262,0.8166604,32.947497230737504,0.8274827,29.08827445676023,0.79401803,11.397728450744253,0.032671344,30.574736680048105,0.81052876
blur,mid,c9d42d7534e0,28.38454482834063,0.8057111,18.491105460046885,0.6212097,29.496068524367143,0.812172,34.163769390623486,0.8534208,28.302634795741547,0.7981231,8.9537975860555,0.023297673,32.10369608738584,0.8405041
blur,mid,c5a9ebef1517,31.936753098448982,0.82770634,19.761499553459302,0.70536166,32.66666996364223,0.83340615,33.724789922290384,0.83805734,31.709538413810932,0.8210163,9.228383808337258,0.024763083,32.35585929443052,0.8324453
blur,mid,3cdda8b3df19,28.76969106344439,0.85133076,18.660910296813835,0.5920381,29.787167355829638,0.8136652,35.051932929903195,0.88094574,28.61678245918973,0.8374354,8.320726462006055,0.021276688,32.47440112932613,0.859587
blur,mid,7c2f820a6425,27.952353426081736,0.8114681,19.211569717598508,0.64652544,29.26133047537737,0.8188627,34.32403526393367,0.86629707,27.8692626346818,0.8039271,9.127620823338937,0.026762098,31.794145447409132,0.8512883
blur,mid,4a7dc013e802,40.49692107579091,0.95293635,23.758865769980954,0.81484485,39.7470473347356,0.94979024,39.375254375295334,0.9398246,39.512990238915705,0.94504815,7.40967793190098,0.015571685,38.12834773832775,0.928019
blur,mid,2cbfc6182ba2,26.998000417532143,0.7583125,20.09556302074785,0.57135254,28.45032350852891,0.7904355,32.91591597929364,0.8431361,26.916427737057678,0.7469289,9.342642855914212,0.025537556,30.128481103978185,0.81271195
blur,mid,8c84e96d9b01,27.147439785936065,0.78356814,18.519928725679836,0.56290144,28.563651440847664,0.8120451,30.327545920564457,0.8334522,26.647777703334604,0.7767351,8.600228312008356,0.024273107,28.915531129263798,0.82484704
blur,mid,c9ea9d5eab65,28.274449007924552,0.7932393,19.0210332451161,0.6406629,29.92156485936882,0.8107894,33.679103760055106,0.8533569,28.16980387879902,0.7835676,9.389424605339148,0.025400614,31.110617570794886,0.83253247
blur,mid,57469423a012,28.23439310237098,0.82578224,18.499336235990725,0.5426083,29.21383072126861,0.7779421,33.56159935757427,0.8555908,24.790226778547016,0.7788047,8.121084985854074,0.01942737,30.580602109990753,0.8198473
blur,mid,885fa5fc5da8,27.642790315988364,0.8028713,18.136838774535118,0.45834008,28.783056236014065,0.79368657,33.513961073956494,0.8254976,27.620873333618633,0.7869665,8.204214561652792,0.01964943,31.203047251262248,0.81883925
blur,mid,40140a925c43,24.88522401458525,0.772312,19.178599620319158,0.51482683,27.378626495024868,0.7467758,31.98528542877474,0.8105295,24.737826156241344,0.7544901,8.224456351444527,0.021300772,28.885499635644813,0.7910283
blur,mid,650fbed3fdca,26.427699051333427,0.81741303,19.843471706842898,0.6123372,29.200585298888825,0.8311965,34.70232263844611,0.8968272,26.476903665701684,0.80730194,8.646807018956226,0.021503406,31.157347419137103,0.84874564
blur,mid,2b88cb6e31cd,27.09485306503744,0.8380607,18.849454772367185,0.529878,28.547425602755176,0.7806489,33.93367671650346,0.87128615,26.92819459175663,0.81638557,7.824227563472993,0.01823127,30.92202275858035,0.8310287
blur,mid,7347f5133a6a,25.75559659854108,0.8148535,19.312951851665066,0.55155414,28.61756091104105,0.78903294,33.57307178307304,0.85778946,25.6837085259146,0.8031061,8.321048560951228,0.021670936,30.318970016060888,0.8378077
blur,mid,ab686895533e,24.92207564146608,0.690296,18.485689657290067,0.5113849,26.47047721569011,0.72651786,30.651170263571377,0.7628861,24.874113528551657,0.6897885,9.006569844864265,0.026298514,28.059814353949307,0.73965144
blur,mid,3f73c91b7e32,27.89232099964401,0.8563151,18.83227050420234,0.59885526,29.090418432647542,0.8177872,35.15052205144062,0.8937729,27.885287020023043,0.84360796,8.395770617821514,0.02134542,32.03121445568067,0.86981755
blur,mid,cbf0394039f8,28.83719246744342,0.85380465,18.529907157702525,0.67048955,30.328388952599017,0.865185,36.00898334871725,0.9028848,28.73129168605248,0.84579945,8.96385648372056,0.024274811,33.43973240942129,0.8893401
blur,mid,ccea49708830,25.310861643736423,0.776856,20.01019577097894,0.3660535,27.913553975716404,0.8338006,33.49446267826694,0.88816714,25.2093740012756,0.78308517,7.349532162511066,0.015076853,29.034494522326412,0.85228175
blur,mid,200d947f75db,29.27747342169855,0.80793315,19.81515678652115,0.6160266,30.18434828337647,0.7969808,34.65392246377202,0.84455734,29.064459771144197,0.80176145,8.47336187414409,0.022373347,32.65979605222509,0.82514256
blur,mid,62ecdc90dd42,27.699549501919915,0.7764079,17.95265218093072,0.482425,28.798176565059947,0.7731147,32.95104567740994,0.79517984,27.698839098048794,0.7662573,8.249730558527347,0.020259507,31.132041365955807,0.7908742
blur,mid,555d0bef3c5b,26.868080053029118,0.7844171,18.816158547675542,0.59616643,29.110395325226406,0.8206838,33.524223598306065,0.8406506,26.94302723118693,0.7825021,9.614427227116792,0.027226528,31.159431976451035,0.8307247
blur,mid,1b4625877527,26.748220214525883,0.7944122,19.58930829906342,0.574044,28.763343322370677,0.8240058,33.836678301113345,0.87160206,26.68311335233126,0.79363865,8.71425085661528,0.022348503,30.391719644372127,0.83776015
blur,mid,22325552a4e3,27.7976205467045,0.8383953,18.84921911647923,0.56781834,28.9919447236699,0.78575057,34.140582377336635,0.87045175,27.65787305651657,0.82325584,8.10660212852535,0.021061271,31.491338423131253,0.83304733
blur,mid,a3802934bad7,32.966218869663834,0.8794353,22.225982012283517,0.7437888,32.78498393906463,0.8656154,34.5982365224214,0.8541722,32.55999211566906,0.86934024,9.221631484493717,0.025378985,34.22362124308077,0.8669529
blur,mid,a6c9e96a10d7,31.926659871527747,0.8336454,21.964956326635697,0.7428562,31.707660077531642,0.830672,33.263874794412644,0.8321769,23.512394901620954,0.78584075,10.056546305705202,0.026902465,31.87016434732528,0.8267043
blur,mid,3730c322d35b,25.942048351181146,0.7709926,18.534117427411264,0.52257574,27.751117465213433,0.7937141,32.51954336209103,0.8224638,25.949815075990948,0.7647365,8.519731786368038,0.02304247,29.565891008485075,0.8024201
blur,mid,ab7991df166b,32.916521652183285,0.88542,19.064764845878358,0.57023454,32.96338961654816,0.88414425,37.06776174107017,0.91846156,25.342863503131362,0.82544786,7.700112993250356,0.017633315,34.963217485687025,0.9062341
exposure,low,9b70f84400af,21.883426155063233,0.8931758,24.220426892476105,0.6533815,21.62741053290228,0.87465125,35.252301416064675,0.92050487,19.18835972903985,0.7114698,8.088632542552933,0.021616386,21.491250606968933,0.8452714
exposure,low,3f3de2a6b0f5,20.689766205761337,0.87376857,24.959279671665794,0.78182155,20.43714940339591,0.8428123,36.49121462264327,0.9135976,19.355006928716715,0.6665817,9.379924289571914,0.027549258,20.40979480562488,0.8040449
exposure,low,bcd503c726ba,19.352821004035793,0.84214824,22.036634228933963,0.6007088,19.0241120303623,0.77133447,33.46234075010329,0.8487628,18.67512065554037,0.73509234,8.386035233825265,0.020969287,19.15728063290775,0.75837487
exposure,low,944a233fbf8e,19.20225653756205,0.8600916,22.414240654617995,0.65024596,18.954754722276377,0.8082673,34.24205479558013,0.87842757,18.94917542812014,0.785227,8.434941308430094,0.022373207,18.985517092022537,0.7947688
exposure,low,b3819a805dca,17.755753672820823,0.88153577,21.30757222297793,0.77147895,17.759418102342096,0.8519395,35.63349199544454,0.92474097,17.672607221273267,0.80258805,10.465660685433892,0.031209351,17.510575034931882,0.83113414
exposure,low,a4359815f152,23.567737182549543,0.889484,24.848990516256965,0.7876056,23.239760259369817,0.8593715,38.28106023307493,0.9340317,18.76155733111788,0.6160361,8.68042278240597,0.023930008,23.492836405430687,0.8191884
exposure,low,7525ebb3434d,21.90393138298178,0.85824615,24.795551118450774,0.6387758,21.789401303617414,0.8429181,36.39569101445191,0.88164157,18.098428947842482,0.68518144,7.993926990245578,0.019493012,21.880859847102197,0.82919925
exposure,low,4246ed634f25,16.581842709484647,0.8758104,18.583797790811406,0.57872707,16.4365131336665,0.77331847,33.631165945354695,0.8547761,16.38247435381197,0.8213665,7.944696912420749,0.0206338,16.51716209363261,0.8096287
exposure,low,e4b0df29b96f,18.558055701282555,0.84709257,22.2266126402806,0.6931181,18.419656310025346,0.8288233,34.55245036216795,0.8712637,18.41284335278626,0.8213079,8.853024006746637,0.024559142,18.419346265867734,0.8227127
exposure,low,d6f6bdfd8011,18.551157569014183,0.834589,22.89691721386332,0.69811755,18.440409296259556,0.8121508,33.98903277598704,0.8577265,18.406831909893274,0.78141564,9.186938151395385,0.026201732,18.339368717862495,0.8042167
exposure,low,883c6a184f16,19.40231698300188,0.8331557,22.76752483755271,0.60502535,19.161212909035605,0.8080643,34.56193505774256,0.8472528,19.244085725325824,0.7864229,8.305505124459136,0.02030538,19.187932808983373,0.7969198
exposure,low,3ccf96c1dd6d,18.78510087589452,0.86396503,22.332632649252588,0.67556196,18.63228513681238,0.8300062,34.76016849929246,0.8796277,18.550100505122295,0.7988997,8.524939393547696,0.023652682,18.61100983729489,0.82261497
exposure,low,842d697884f6,18.606769812882547,0.8421287,21.558221835453814,0.53814906,18.31717388271262,0.7920633,33.6849249457745,0.831435,18.40843929077674,0.7903576,8.003278283291852,0.020673629,18.27905025955205,0.79527473
exposure,low,d18e5b68f6d2,19.943304639397773,0.89154524,24.668994627421604,0.7976551,19.784703247365535,0.8620703,38.02981241248786,0.9360997,18.602957639887904,0.6688914,9.793328287505656,0.028121447,19.764709349876647,0.84110373
exposure,low,bc73ce76ec43,18.9028169046702,0.82742375,21.966374747612022,0.5756431,18.60791798398401,0.7948506,33.68934983597607,0.8314621,18.70377609678954,0.78259104,8.203521196644044,0.020736234,18.533354316206324,0.7837127
exposure,low,3ddb86eb530e,22.24999727293256,0.8832553,26.161069989613818,0.7948818,21.994690032721152,0.8508466,38.172406376868494,0.92713714,21.426409394542322,0.7623651,9.262315322882088,0.02734022,21.892311894960187,0.8071923
exposure,low,e2856afe62c5,17.638764221363466,0.89026165,19.742648471736622,0.61351854,17.536336812921135,0.7985701,34.79988030772332,0.878835,17.447529916908426,0.843841,8.153605121976469,0.02189771,17.543046624196098,0.83129984
exposure,low,77a9538b8362,21.063387740522433,0.88087267,24.73169828534612,0.72956973,20.968886553290705,0.8543029,35.58859564560134,0.90816134,18.389095952810553,0.7017493,8.430059561245884,0.021441782,21.12267194068144,0.83241755
exposure,low,3de8ad4151e1,20.36671256640359,0.8787126,23.900753530241943,0.6919424,20.20218432934429,0.8439136,36.57229823770296,0.9051356,18.751144359427897,0.73468566,8.453904068298359,0.022191562,20.288012209662494,0.8249116
exposure,low,63d217b059b6,19.344869090228865,0.8819988,23.661372380650263,0.7512813,19.24255872580368,0.84881586,35.515364863675124,0.9083376,18.93421790054756,0.797313,9.175456705353051,0.024555014,19.09498905760767,0.8342592
exposure,low,1d14dd912671,19.4809659938771,0.8791341,22.68152420150598,0.7021498,19.40172696694032,0.84587497,34.83825031319578,0.9024105,19.304265975399105,0.8343678,8.170631184352075,0.021177923,19.265808022070267,0.8271051
exposure,low,70ed3ec68b94,19.544570292898374,0.8651224,22.3809408065644,0.69513845,19.368975490884626,0.8277023,34.30656883850691,0.8878743,19.321497474038956,0.8227873,8.819034516529905,0.025294892,19.50575355338347,0.81917834
exposure,low,28f98cfe3858,19.257121198673865,0.8831003,23.462751771964527,0.7270704,19.2394071819229,0.86881393,35.50654863605765,0.9185529,19.08430703600516,0.82074565,9.192682061325556,0.025969498,19.29223542947045,0.8648384
exposure,low,77e15f213b04,18.945383470482447,0.917245,21.2307171745702,0.4844085,18.8752182768089,0.89583826,35.388676736819775,0.9255988,18.81257051700558,0.88820213,7.493022902285517,0.017963784,18.774415398140615,0.89358664
exposure,low,4dd14c380696,22.65944156569863,0.9302549,25.406771024238772,0.41412875,22.51202705886196,0.8955651,37.143675130834126,0.924395,21.52361823696424,0.85166025,6.9253597654080306,0.012520541,23.101445024974723,0.91226465
exposure,low,58af2c054ced,17.824008192334297,0.8315389,20.869301313081912,0.6133496,17.58358651991482,0.7970743,33.083888255622284,0.8390138,17.638555823481536,0.7856626,8.334146086291073,0.020871295,17.492624633669507,0.79379773
exposure,low,3c326543fff6,18.373856189433674,0.9159355,20.780942706803085,0.48351476,18.313758335077456,0.891561,34.90685009730005,0.92227,18.253975190662114,0.8860763,7.422977391775749,0.018260067,18.156179671702347,0.8906283
exposure,low,803120c5d287,19.818391581018865,0.8689819,24.78086913503672,0.7189339,19.844440117783385,0.8481746,35.10422634217567,0.91015166,19.668645765770524,0.8119175,9.731092542178281,0.029272629,19.972751677955042,0.8461969
exposure,low,e01b7bac822b,21.348249154694592,0.86643285,23.16850682840809,0.51938343,21.083628863105016,0.83247656,35.345062765819605,0.864923,20.3747565035806,0.7482411,7.651780157189353,0.017021723,21.13118510552741,0.82732064
exposure,low,3710ff45299c,18.642410985084684,0.83764243,22.23352607830986,0.58450013,18.394776589681257,0.8050544,33.45201506826329,0.8446574,18.456729374837174,0.78840214,8.378633349597537,0.021131696,18.343391861098244,0.7964733
exposure,low,ac1667fac512,19.1504443670878,0.85424095,22.16342900873126,0.53794956,18.895802096562587,0.80848306,34.17942129326385,0.8494427,18.954115575803122,0.8077014,8.094458370698026,0.020386718,18.894868990507586,0.81475013
exposure,low,b835b6e31a59,18.50672562895111,0.82413346,21.778117421409068,0.59611493,18.19908980996784,0.7866524,33.73524157224488,0.83086896,18.316748244399857,0.7753305,8.241838582138767,0.020757211,18.169554095642155,0.7746609
exposure,low,657859f893d9,19.906331958222985,0.87068945,24.605834064152514,0.72568566,19.942893935488364,0.8429114,36.34377710089729,0.9050295,19.621421391902846,0.78760344,9.40874811853796,0.026077958,20.086104343208504,0.8407779
exposure,low,c9d42d7534e0,20.197106377374688,0.8652439,24.353665608215252,0.7032461,20.013642991199468,0.8280108,35.24336272905751,0.8867547,18.405366837499034,0.68860275,8.968337298684704,0.022936493,20.043732852239827,0.81337565
exposure,low,c6e1e9fbf39b,19.494046242898914,0.862248,23.117732568848236,0.66075593,19.288476895484955,0.8211058,35.26806836772632,0.88285416,18.688642470273393,0.7625188,8.506480002583817,0.0229558,19.288287554888093,0.7950857
exposure,low,3cdda8b3df19,20.297381718157467,0.8788282,23.84486365334835,0.6770148,20.171386644485874,0.84604293,35.73680735427861,0.9057519,19.889550139052655,0.7867987,8.282069999097468,0.021662608,20.107127662003307,0.80422735
exposure,low,7c2f820a6425,19.677531009016242,0.8772474,24.16671479972022,0.7414952,19.577356199903562,0.8440326,35.69724178072389,0.9060362,18.802491381104215,0.7406032,9.128611614756176,0.025635457,19.512125864730944,0.830138
exposure,low,4a7dc013e802,28.56364085663712,0.90495783,31.117878543759517,0.88780665,28.72145110463423,0.8807469,41.687095135964434,0.96427774,24.890395279051766,0.76722145,7.394040042888975,0.01511531,27.91934360489192,0.81985134
exposure,low,2c77bf969079,26.756572754205884,0.9010265,27.960753980528903,0.84438163,26.57881373267465,0.8800287,39.496532135909696,0.9528795,26.183053948902092,0.8580044,7.839630939180187,0.019005448,26.92715060045864,0.84523296
exposure,low,8ac0c44bbf24,20.851548600299907,0.8693568,25.496814396191297,0.7282508,20.81934657809817,0.829851,36.4147060970854,0.8959427,15.795986403016546,0.63227516,9.123840275750851,0.025153428,21.02809519813337,0.8209142
exposure,low,cadde4030858,18.33102219600007,0.8319314,22.414990774750663,0.66507983,18.127641317805228,0.8057105,33.32212815243444,0.8497932,18.187555745605653,0.7905689,8.941921753617686,0.024362013,18.003758727010574,0.7994943
exposure,low,57469423a012,20.703629109530148,0.86425686,22.326629487251942,0.66836214,20.608426066809646,0.81980294,34.97599490045775,0.8810706,19.33726601453763,0.71941155,8.064380221937725,0.020178849,20.577505614968086,0.7737565
